"long","lat","bio1","bio12"
-78.5624999997495,-6.7291666668215,13.0403299331665,974
-65.8958333329815,-23.3125000002875,10.7390003204346,164
-68.7291666663375,-20.4791666669315,4.83099985122681,79
-73.1874999997065,-14.2291666668815,8.60016632080078,903
-71.9791666663635,-13.5208333335425,10.685170173645,704
-66.7291666663215,-21.3541666669385,8.79966640472412,133
-68.2708333330005,-21.6875000002745,5.61916589736938,58
-71.6458333330275,-16.1875000002305,10.9235000610352,163
-66.6874999996545,-19.2708333335885,7.64383411407471,222
-77.3124999997395,-8.5625000001695,17.0993309020996,709
-68.1874999996665,-23.4375000002885,14.0556697845459,36
-70.9791666663555,-15.8541666668945,3.22916698455811,587
-66.4791666663195,-22.1041666669445,7.88183307647705,155
-68.3541666663345,-25.1041666669685,1.07266700267792,65
-77.4791666664075,-9.5625000001775,8.90883445739746,626
-68.6874999996705,-24.6875000002985,6.10816717147827,32
-67.2708333329925,-17.8541666669105,9.55249977111816,385
-67.4374999996605,-26.2291666669775,10.5644998550415,62
-68.1041666663325,-19.1458333335875,7.85799980163574,193
-69.2291666663415,-28.2708333336605,3.18216705322266,96
-68.3541666663345,-18.1041666669125,2.97033309936523,398
-68.4374999996685,-19.8958333335935,5.14183282852173,124
-67.2708333329925,-23.8125000002915,6.26399993896484,82
-65.3124999996435,-22.6875000002825,6.04316711425781,274
-66.4791666663195,-25.3125000003035,11.8269996643066,135
-75.4791666663915,-12.0625000001975,9.41833305358887,775
-72.8958333330375,-14.6875000002185,2.08516693115234,818
-65.5624999996455,-22.9375000002845,9.67983341217041,215
-66.3958333329855,-21.6875000002745,7.16916704177856,176
-70.8541666663545,-15.5208333335585,2.41799998283386,802
-67.5208333329945,-17.4791666669075,8.37266635894775,411
-69.4374999996765,-28.7708333336645,0.209499999880791,119
-75.8541666663945,-12.1458333335315,4.69516706466675,802
-68.4791666663355,-20.4375000002645,6.51466703414917,78
-66.4374999996525,-19.3541666669225,5.38299989700317,199
-69.2708333330085,-24.3958333336295,13.7895002365112,7
-67.3958333329935,-24.3958333336295,9.6478328704834,61
-74.2291666663815,-14.0625000002135,5.45116710662842,840
-71.1041666663565,-15.4375000002245,3.07599997520447,748
-68.5624999996695,-19.3958333335895,7.01983404159546,148
-67.7291666663295,-17.1875000002385,5.0935001373291,561
-72.1874999996985,-13.4375000002085,11.3916702270508,744
-71.6041666663605,-13.6458333335435,8.17283344268799,744
-71.4791666663595,-14.7708333335525,7.14516687393188,842
-66.8958333329895,-19.3125000002555,9.48866653442383,217
-75.2708333330565,-12.9375000002045,2.68583297729492,736
-77.1041666664045,-9.8125000001795,3.08716702461243,868
-67.7291666663295,-18.1875000002465,7.37783288955688,325
-69.3124999996755,-14.6041666668845,4.68599987030029,919
-69.1041666663405,-28.1041666669925,0.474833309650421,115
-67.1458333329915,-22.5208333336145,2.38150000572205,110
-71.1458333330235,-16.0208333335625,3.58816695213318,451
-69.3958333330095,-17.9375000002445,4.482666015625,307
-68.5208333330025,-21.3958333336055,1.27766704559326,80
-67.2291666663255,-20.6875000002665,9.08183288574219,97
-68.1874999996665,-24.6041666669645,7.52166700363159,40
-66.3958333329855,-24.7708333336325,-0.652999877929688,189
-72.5208333330345,-14.6875000002185,1.83949995040894,812
-70.5624999996855,-16.0625000002295,4.43599987030029,679
-70.5208333330185,-15.9375000002285,5.77250003814697,722
-68.8124999996715,-17.0208333335705,9.05149936676025,527
-67.7291666663295,-17.3958333335735,7.91066598892212,409
-73.3124999997075,-15.1041666668885,10.1254997253418,468
-67.8541666663305,-19.6875000002585,8.06316661834717,141
-76.6874999997345,-10.8125000001875,2.98616695404053,846
-66.4374999996525,-24.1041666669605,5.42866706848145,133
-68.7708333330045,-20.6875000002665,3.91466689109802,76
-67.3958333329935,-24.9375000003005,8.43116664886475,63
-70.2291666663495,-17.5625000002415,12.6590003967285,83
-67.6041666663285,-22.1041666669445,3.81049990653992,85
-75.3124999997235,-12.4375000002005,7.10633277893066,797
-66.5624999996535,-23.3958333336215,7.57916593551636,120
-76.6458333330675,-9.9791666668475,8.90616703033447,924
-72.3124999996995,-14.2708333335485,5.39699983596802,920
-67.7291666663295,-23.6041666669565,3.83516693115234,70
-70.8124999996875,-14.5625000002175,3.28783297538757,910
-77.0208333330705,-9.9791666668475,2.47633290290833,892
-70.8958333330215,-15.3958333335575,2.28583288192749,836
-78.0624999997455,-7.8541666668305,9.17916679382324,1150
-66.2708333329845,-22.0625000002775,10.4499998092651,189
-69.9791666663475,-17.6458333335755,9.95966625213623,152
-72.6874999997025,-14.6041666668845,2.74066710472107,831
-70.2291666663495,-14.1041666668805,2.86299991607666,903
-66.4791666663195,-21.6458333336075,5.18699979782104,167
-70.9791666663555,-14.8541666668865,3.68950009346008,908
-65.9791666663155,-23.3125000002875,9.57083320617676,157
-75.8541666663945,-12.1041666668645,5.87183284759521,789
-76.6458333330675,-11.1041666668565,3.29516696929932,821
-65.2291666663095,-22.0625000002775,9.8459997177124,354
-68.2291666663335,-17.7291666669095,7.67266702651978,379
-74.8124999997195,-12.9375000002045,5.64433288574219,858
-75.8124999997275,-11.7708333335285,6.09533405303955,841
-66.2291666663175,-21.4375000002725,7.87216711044312,193
-76.2708333330645,-10.3125000001835,8.55716705322266,1079
-73.2291666663735,-14.9375000002205,2.83516693115234,741
-67.1458333329915,-22.1875000002785,3.9154999256134,107
